MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
4913.907300960159,8638.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5867.170075631755,8877.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6011.197204743686,8916.30221915,0.0,10.35,0.0,0.0,0.0,0.0,0.0,0.0
6049.916298147455,8930.30221915,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0
6079.244938253109,8947.302219150002,0.0,68.6,0.0,0.0,0.0,0.0,0.0,0.0
6008.785391551223,8942.30221915,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
5836.5876580418035,8911.30221915,0.0,161.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0
5759.518564638034,8896.30221915,0.0,184.85,0.0,0.0,0.0,0.0,0.0,0.0
5718.000226731128,8874.302219150002,0.0,136.15,0.0,0.0,0.0,0.0,0.0,0.0
5930.667809141175,8910.30221915,0.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0
6916.6710371108875,9141.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7594.278798061757,9310.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7507.06046015485,9288.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200.34589973224,9212.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6707.154965694559,9088.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5877.189924532384,8880.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717.450776245714,8589.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,8032.15147970586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7001.103235653134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6488.123972342088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6274.609422453344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6272.584658408191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6618.640456709357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7675.9889125764985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4838.728660854507,8619.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740.872342122335,8846.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5804.670075631755,8878.30221915,0.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0
5727.82962233364,8883.302219150002,0.0,163.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0
5659.949471234267,8885.30221915,0.0,236.3,0.0,0.0,0.0,0.0,0.0,0.0
5588.340680029244,8870.30221915,0.0,248.75,0.0,0.0,0.0,0.0,0.0,0.0
5497.852493221707,8843.30221915,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0
5515.022342122336,8846.30221915,0.0,228.85,0.0,0.0,0.0,0.0,0.0,0.0
5539.952493221706,8844.30221915,0.0,192.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0
5767.279622333639,8884.30221915,0.0,124.95,0.0,0.0,0.0,0.0,0.0,0.0
6906.101188210259,9138.30221915,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
7718.556682670551,9342.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7675.477287068037,9330.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7396.802424446684,9261.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962.770281614027,9152.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6177.904484954992,8956.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5018.145487767695,8665.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849.366641679772,8371.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7401.7795522533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6864.504746502822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6637.866376388319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6638.878758410897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6991.9964668249395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,8100.953058968507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199.582163581511,8710.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6008.507506942432,8913.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6017.665542650595,8941.302219150002,0.0,105.1,0.0,0.0,0.0,0.0,0.0,0.0
5874.066298147456,8931.30221915,0.0,206.6,0.0,0.0,0.0,0.0,0.0,0.0
5741.707506942432,8913.30221915,0.0,268.8,0.0,0.0,0.0,0.0,0.0,0.0
5588.52962233364,8882.30221915,0.0,298.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0
5426.262795420451,8839.30221915,0.0,286.55,0.0,0.0,0.0,0.0,0.0,0.0
5440.003248718567,8833.30221915,0.0,249.75,0.0,0.0,0.0,0.0,0.0,0.0
5533.252493221708,8843.30221915,0.0,196.6,0.0,0.0,0.0,0.0,0.0,0.0
5894.547960240547,8907.30221915,0.0,92.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0
6975.809979415284,9155.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7678.477287068037,9332.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7598.278798061759,9312.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7341.663482142288,9247.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6968.790130514655,9153.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6199.964031656876,8961.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5044.224883370209,8671.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915.545281785425,8388.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7452.37530650715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6879.673425443895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6603.45168309812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6600.414537030392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6860.467600435095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7814.599783749387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4809.649265251995,8612.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5834.090680029243,8869.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6175.904484954993,8955.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6322.001462967553,8997.30221915,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0
6379.3102541725775,9013.30221915,0.0,29.15,0.0,0.0,0.0,0.0,0.0,0.0
6330.941160768808,9001.30221915,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0
6121.05524045185,8945.30221915,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0
5950.9582624392915,8902.30221915,0.0,14.45,0.0,0.0,0.0,0.0,0.0,0.0
5649.452493221707,8843.30221915,0.0,82.4,0.0,0.0,0.0,0.0,0.0,0.0
5529.213550917311,8828.30221915,0.0,142.5,0.0,0.0,0.0,0.0,0.0,0.0
6505.678592079485,9037.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7116.14741072596,9191.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6912.671037110887,9139.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6554.797685483254,9050.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6129.785391551223,8943.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531.3761196066325,8793.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653.291985040691,8573.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,8113.084591841853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7171.083941400908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6607.488829165848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6296.86010617746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6209.8573712809975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6306.991639050804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6664.16658820274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7450.362924484572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,8345.825061409561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581.332438338806,8567.30221915,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0
5019.882919078374,8700.30221915,0.0,139.6,0.0,0.0,0.0,0.0,0.0,0.0
5127.649745991562,8743.30221915,0.0,205.25,0.0,0.0,0.0,0.0,0.0,0.0
5148.398990494701,8754.30221915,0.0,224.6,0.0,0.0,0.0,0.0,0.0,0.0
5048.670350389048,8734.30221915,0.0,248.15,0.0,0.0,0.0,0.0,0.0,0.0
4965.70201248214,8712.30221915,0.0,243.9,0.0,0.0,0.0,0.0,0.0,0.0
4993.412314680884,8709.30221915,0.0,201.15,0.0,0.0,0.0,0.0,0.0,0.0
5252.068839395329,8756.30221915,0.0,131.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0
6359.911009669437,9003.30221915,0.0,10.45,0.0,0.0,0.0,0.0,0.0,0.0
7153.226806328473,9200.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7115.14741072596,9190.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6841.492397005235,9121.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6511.698440980113,9039.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6031.567053644316,8918.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5242.6814080846525,8721.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307.458331214312,8486.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7982.5681074745835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7362.315330872794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7033.473070228019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6879.673425443895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,6906.993731928477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7200.4290119306415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843.5658846203555,7796.386246092998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3899.4857350835387,8384.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452.3736471337825,8551.30221915,0.0,113.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0
4779.575638867067,8661.30221915,0.0,222.55,0.0,0.0,0.0,0.0,0.0,0.0
4875.113070177746,8697.302219150002,0.0,274.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0
4980.281408084653,8721.30221915,0.0,264.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0
5054.360803687165,8730.30221915,0.0,225.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0
4986.852012482141,8711.30221915,0.0,218.75,0.0,0.0,0.0,0.0,0.0,0.0
4930.933674575232,8690.30221915,0.0,187.45000000000002,0.0,0.0,0.0,0.0,0.0,0.0
5063.6924657802565,8707.30221915,0.0,123.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0
6165.824333855621,8956.30221915,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0
7023.929072819052,9167.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7013.889375017795,9165.302219150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6778.3336058002105,9106.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6466.599196476973,9027.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5882.209773433011,8881.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5047.224883370209,8671.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059.8628641954715,8424.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,8612.832527976572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7925.802936157284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7485.682492846782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7253.974499971813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7343.001998913425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7922.983691789247,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0
6045.436147048083,8932.30221915,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0
7478.80894916113,9308.30221915,0.0,107.45,0.0,0.0,0.0,0.0,0.0,0.0
8701.41681761589,9466.302219148049,0.0,182.95,0.0,0.0,0.0,0.0,0.0,0.0
9807.847786913788,9466.302219148049,0.0,244.9,0.0,0.0,0.0,0.0,0.0,0.0
10788.611248449153,9466.302219148049,0.0,291.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0
11542.63097340399,9466.302219148049,59.653847000000034,304.25,0.0,0.0,0.0,0.0,0.0,0.0
12122.365458752052,9466.302219148049,119.65384700000008,299.95,0.0,0.0,0.0,0.0,0.0,0.0
12629.357864014823,9466.302219148049,172.653847,288.6,0.0,0.0,0.0,0.0,0.0,0.0
12763.276560600805,9466.302219148049,184.65384700000004,259.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0
12853.516485351844,9466.302219148049,188.65384700000004,210.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
12869.747164998294,9466.302219148049,188.65384700000004,150.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0
12789.530169847008,9466.302219148049,168.653847,84.55,0.0,0.0,0.0,0.0,0.0,0.0
12368.114381084923,9466.302219148049,118.6538470000002,35.25,0.0,0.0,0.0,0.0,0.0,0.0
11746.554319194744,9466.302219148049,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11477.698699272203,9466.302219148049,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10646.153294619407,9466.302219148049,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8727.222102026093,9466.302219148049,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7086.089502679273,9206.30221915,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023.0416732192025,8921.609844113498,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023.0416732192025,8038.279240061857,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023.0416732192025,7467.622217713919,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023.0416732192025,7111.47974525472,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023.0416732192025,7143.8294851594455,89.42192347800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023.0416732192025,7671.051184455456,89.42192347800001,12.95,0.0,0.0,0.0,0.0,0.0,0.0
6167.025217013958,8987.30221915,89.42192347800001,48.0,0.0,0.0,0.0,0.0,0.0,0.0
7648.027414729516,9373.30221915,89.42192347800001,106.64999999999999,0.0,0.0,0.0,0.0,0.0,0.0
9022.761015466032,9466.302219148049,89.42192347800001,181.2,0.0,0.0,0.0,0.0,0.0,0.0
10327.440192745875,9466.302219148049,89.42192347800001,239.75,0.0,0.0,0.0,0.0,0.0,0.0
11465.904319194742,9466.302219148049,89.42192347800001,281.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0
12228.658616504466,9466.302219148049,129.65384699999987,285.4,0.0,0.0,0.0,0.0,0.0,0.0
12749.688791184026,9466.302219148049,183.65384700000016,267.0,0.0,0.0,0.0,0.0,0.0,0.0
13188.4157328622,9466.302219148049,231.65384700000018,282.05,0.0,0.0,0.0,0.0,0.0,0.0
13480.820744953013,9466.302219148049,261.653847,276.84999999999997,0.0,0.0,0.0,0.0,0.0,0.0
13681.668816002359,9466.302219148049,278.8558470000274,228.5,0.0,0.0,0.0,0.0,0.0,0.0
13681.668816002359,9466.302219148049,278.8558470000274,171.95,0.0,0.0,0.0,0.0,0.0,0.0
13681.668816002359,9466.302219148049,278.8558470000274,82.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0
13405.651346944729,9466.302219148049,228.65384700000007,31.9,0.0,0.0,0.0,0.0,0.0,0.0
12799.288089761718,9466.302219148049,159.65384700000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12423.546056178091,9466.302219148049,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11624.974584144653,9466.302219148049,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9815.004887210665,9466.302219148049,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8030.827270360039,9454.30221915,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7018.425553384049,9200.30221915,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403.021005889104,9029.05609122797,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403.021005889104,8526.175884097529,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403.021005889104,8223.653929937338,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403.021005889104,8207.452774303525,132.17767147801297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403.021005889104,8723.78061093666,132.17767147801297,2.7,0.0,0.0,0.0,0.0,0.0,0.0
7184.621775899748,9252.302219150002,132.17767147801297,41.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0
8884.647251974651,9466.302219148049,132.17767147801297,101.8,0.0,0.0,0.0,0.0,0.0,0.0
10209.937053623506,9466.302219148049,132.17767147801297,160.75,0.0,0.0,0.0,0.0,0.0,0.0
11275.121235349821,9466.302219148049,132.17767147801297,209.95,0.0,0.0,0.0,0.0,0.0,0.0
12372.06508250723,9466.302219148049,141.6538469999999,251.7,0.0,0.0,0.0,0.0,0.0,0.0
13147.512499860817,9466.302219148049,225.65384699999996,266.1,0.0,0.0,0.0,0.0,0.0,0.0
13640.104905123591,9466.302219148049,278.65384699999987,270.15,0.0,0.0,0.0,0.0,0.0,0.0
13681.668816002359,9466.302219148049,278.8558470000274,235.8,0.0,0.0,0.0,0.0,0.0,0.0
13268.625808111163,9466.302219148049,226.65384699999984,158.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0
12383.167614086304,9466.302219148049,124.65384699999998,74.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0
11662.773429734096,9466.302219148049,45.6538469999998,60.449999999999996,0.0,0.0,0.0,0.0,0.0,0.0
11348.979570559373,9466.302219148049,12.653847000000104,59.1,0.0,0.0,0.0,0.0,0.0,0.0
10881.818730400144,9466.302219148049,0.0,10.45,0.0,0.0,0.0,0.0,0.0,0.0
10386.531423174414,9466.302219148049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10236.620456062172,9466.302219148049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598.987418359015,9466.302219148049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035.3307897950435,9421.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6689.135116793929,9083.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,8824.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7886.358809446947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7288.369098591848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,6923.087380611719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,6901.849078910179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7341.794853133923,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,8389.321577279694,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0
6289.770556371321,9008.302219150002,0.0,99.65,0.0,0.0,0.0,0.0,0.0,0.0
6846.269526117167,9161.30221915,0.0,150.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0
7209.81197114857,9267.30221915,0.0,209.05,0.0,0.0,0.0,0.0,0.0,0.0
7572.284567279343,9370.30221915,0.0,258.55,0.0,0.0,0.0,0.0,0.0,0.0
7849.8594299006945,9442.30221915,0.0,265.65,0.0,0.0,0.0,0.0,0.0,0.0
8019.043875734666,9466.302219148049,0.0,288.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0
8358.731046593975,9466.302219148049,0.0,259.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0
8482.180311670081,9466.302219148049,0.0,247.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0
8646.245891048135,9466.302219148049,0.0,222.14999999999998,0.0,0.0,0.0,0.0,0.0,0.0
8848.369088743595,9466.302219148049,0.0,163.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0
8874.092150072642,9466.302219148049,0.0,87.25,0.0,0.0,0.0,0.0,0.0,0.0
8399.146146862373,9466.302219148049,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0
7881.85366068311,9382.30221915,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
7797.75517167683,9362.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324.64363324166,9242.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6174.904484954994,8954.30221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7952.123242641866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,6805.714811140372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,6138.935903045202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,5715.996520698343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,5524.765131226455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,5639.100554630075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,6210.681102820909,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,7341.069134320557,0.0,19.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0
5654.654004215426,8648.76363310669,0.0,67.45,0.0,0.0,0.0,0.0,0.0,0.0
6153.14267176253,8980.30221915,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
6483.316023390162,9072.302219150002,0.0,160.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0
6697.541641508376,9133.302219150002,0.0,189.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
6718.440886011515,9143.30221915,0.0,210.25,0.0,0.0,0.0,0.0,0.0,0.0
6645.00194370712,9128.30221915,0.0,221.54999999999998,0.0,0.0,0.0,0.0,0.0,0.0
6641.262245905863,9125.30221915,0.0,211.25,0.0,0.0,0.0,0.0,0.0,0.0
6527.6145123964425,9093.30221915,0.0,200.6,0.0,0.0,0.0,0.0,0.0,0.0
6365.227836582625,9047.302219150002,0.0,180.54999999999998,0.0,0.0,0.0,0.0,0.0,0.0
6313.459498675717,9022.30221915,0.0,134.1,0.0,0.0,0.0,0.0,0.0,0.0
