UB,LB,TIME
1.0549347942357083e8,1.0038840080656457e8,413.017028093338
1.0549347942357083e8,1.0040025467799291e8,418.4730279445648
1.0549347942357083e8,1.0040961846165949e8,423.73702812194824
1.0549347942357083e8,1.0041402305630624e8,429.00702810287476
1.0549347942357083e8,1.0041525908829257e8,434.2630281448364
1.0549347942357083e8,1.0044782189899193e8,438.8190281391144
1.0549347942357083e8,1.0046768211808811e8,443.27202796936035
1.0549347942357083e8,1.0049677464830865e8,447.9950280189514
1.0549347942357083e8,1.0050762810664326e8,452.61602807044983
1.0549347942357083e8,1.0053577458218697e8,457.0450279712677
1.0549347942357083e8,1.0053672063686378e8,460.8940279483795
1.0549347942357083e8,1.0056139683192866e8,464.87702798843384
1.0549347942357083e8,1.005757205707421e8,468.5650279521942
1.0549347942357083e8,1.0058404134389926e8,472.49402809143066
1.0549347942357083e8,1.0058473959239168e8,476.37302803993225
1.0271949488588832e8,1.005988185946818e8,481.11802792549133
1.0271949488588832e8,1.0060828338144149e8,485.392028093338
1.0271949488588832e8,1.0061383212261224e8,489.79402804374695
1.0271949488588832e8,1.0061566655929726e8,494.6920280456543
1.0271949488588832e8,1.0062398733245441e8,499.3580279350281
1.0271949488588832e8,1.0062468558094695e8,503.8060281276703
1.0271949488588832e8,1.0063760080647807e8,509.8190281391144
1.0271949488588832e8,1.0063945437235396e8,514.9090280532837
1.0271949488588832e8,1.0064409406551413e8,520.3980281352997
1.0271949488588832e8,1.0065030783068855e8,525.1290280818939
1.0227170689638472e8,1.0065030783068855e8,530.3250279426575
1.0227170689638472e8,1.0066322305621976e8,535.6550281047821
1.0227170689638472e8,1.0066740360148838e8,540.0100281238556
1.0227170689638472e8,1.0067060623407553e8,544.1030280590057
1.0227170689638472e8,1.0067593008043025e8,548.3380279541016
1.0213889936766298e8,1.0067593008043025e8,552.9450280666351
1.0213889936763406e8,1.006763520148862e8,557.6310279369354
1.0213889936763406e8,1.0067784381565024e8,561.6260280609131
1.0213889936763406e8,1.0068287064138791e8,565.9720280170441
1.0213667515715781e8,1.0068287064138791e8,570.5020279884338
1.0213667515236205e8,1.0068348703217745e8,574.8080279827118
1.0213596117103502e8,1.0069098061502697e8,579.4440281391144
1.0213596117103502e8,1.0069533856499755e8,583.3730280399323
1.0213596117103502e8,1.0069622848381723e8,587.1190280914307
1.0213596117103502e8,1.0070197426462789e8,590.9370279312134
1.0213596117103502e8,1.0070316904477492e8,594.8930280208588
1.0213596117103502e8,1.0071084924324773e8,599.307028055191
1.0213596117103502e8,1.0071784739890487e8,603.3260281085968
1.0213596117103502e8,1.0071822781349146e8,607.7440280914307
1.0213596117103502e8,1.0072185073355895e8,611.9620280265808
1.0213596117103502e8,1.0072438669986986e8,616.4710280895233
1.0213596117103502e8,1.0072516837444916e8,621.1310279369354
1.0213596117103502e8,1.007300273265029e8,625.6410279273987
1.0213596117103502e8,1.0073231593341234e8,630.6870279312134
1.0213596117103502e8,1.0073875483403152e8,635.4650280475616
1.0213596117103502e8,1.0073994177346826e8,639.6990280151367
1.0213596117103502e8,1.0074385006323317e8,644.0760281085968
1.0213596117103502e8,1.00747320343712e8,648.544028043747
1.0213596117103502e8,1.0075773579276054e8,652.9270279407501
1.0213596117103502e8,1.0075817380204663e8,657.6790280342102
1.0213596117103502e8,1.0075817380204663e8,662.2150280475616
1.0213596117103502e8,1.0076060194196706e8,666.5330281257629
1.0213596117103502e8,1.0076511436300427e8,670.5770280361176
1.0213596117103502e8,1.0076947231297487e8,674.7040281295776
1.0213596117103502e8,1.007729425934537e8,679.102028131485
1.0213596117103502e8,1.0078127182598633e8,683.4170279502869
1.0213596117103502e8,1.0078245035629837e8,687.4500279426575
1.0213596117103502e8,1.0078379605178826e8,691.9050281047821
1.0213596117103502e8,1.0080054793052222e8,696.1260280609131
1.0213596117103502e8,1.0080159007108058e8,700.1330280303955
1.0213596117103502e8,1.0080203973128629e8,704.3380279541016
1.0213596117103502e8,1.0080941830153005e8,708.0970280170441
1.0213596117103502e8,1.0081154288651899e8,712.6070280075073
1.0213596117103502e8,1.0081635886248769e8,716.7730281352997
